SPL;Product;Level;Operator;TotalMutants;CoveredMutants;CoverageEquivalentMutants;CoveragePercent;TestFileFound;TestFilePath
BankAccountv2;P0021;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0021_L2.txt
BankAccountv2;P0022;L2;EventOmission;21;21;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0022_L2.txt
BankAccountv2;P0023;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0023_L2.txt
BankAccountv2;P0024;L2;EventOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0024_L2.txt
BankAccountv2;P0025;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0025_L2.txt
BankAccountv2;P0026;L2;EventOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0026_L2.txt
BankAccountv2;P0027;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0027_L2.txt
BankAccountv2;P0028;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0028_L2.txt
BankAccountv2;P0029;L2;EventOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0029_L2.txt
BankAccountv2;P0030;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0030_L2.txt
BankAccountv2;P0031;L2;EventOmission;22;22;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0031_L2.txt
BankAccountv2;P0032;L2;EventOmission;24;24;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0032_L2.txt
BankAccountv2;P0033;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0033_L2.txt
BankAccountv2;P0034;L2;EventOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0034_L2.txt
