SPL;Product;Level;Operator;TotalMutants;CoveredMutants;CoverageEquivalentMutants;CoveragePercent;TestFileFound;TestFilePath
BankAccountv2;P0034;L4;EdgeOmission;16;15;1;93.75;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0034_L4.txt
BankAccountv2;P0035;L4;EdgeOmission;19;17;2;89.47;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0035_L4.txt
BankAccountv2;P0036;L4;EdgeOmission;20;17;3;85.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0036_L4.txt
BankAccountv2;P0037;L4;EdgeOmission;13;11;2;84.62;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0037_L4.txt
BankAccountv2;P0038;L4;EdgeOmission;14;12;2;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0038_L4.txt
BankAccountv2;P0039;L4;EdgeOmission;17;14;3;82.35;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0039_L4.txt
BankAccountv2;P0040;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0040_L4.txt
BankAccountv2;P0041;L4;EdgeOmission;16;14;2;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0041_L4.txt
BankAccountv2;P0042;L4;EdgeOmission;10;10;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0042_L4.txt
BankAccountv2;P0043;L4;EdgeOmission;13;12;1;92.31;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0043_L4.txt
BankAccountv2;P0044;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0044_L4.txt
BankAccountv2;P0045;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0045_L4.txt
BankAccountv2;P0046;L4;EdgeOmission;12;12;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0046_L4.txt
BankAccountv2;P0047;L4;EdgeOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0047_L4.txt
BankAccountv2;P0048;L4;EdgeOmission;16;15;1;93.75;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0048_L4.txt
BankAccountv2;P0049;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0049_L4.txt
BankAccountv2;P0050;L4;EdgeOmission;11;10;1;90.91;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0050_L4.txt
BankAccountv2;P0051;L4;EdgeOmission;14;12;2;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0051_L4.txt
BankAccountv2;P0052;L4;EdgeOmission;13;12;1;92.31;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0052_L4.txt
BankAccountv2;P0053;L4;EdgeOmission;14;13;1;92.86;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0053_L4.txt
BankAccountv2;P0054;L4;EdgeOmission;14;12;2;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0054_L4.txt
BankAccountv2;P0055;L4;EdgeOmission;10;9;1;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0055_L4.txt
BankAccountv2;P0056;L4;EdgeOmission;11;10;1;90.91;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0056_L4.txt
BankAccountv2;P0057;L4;EdgeOmission;14;12;2;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0057_L4.txt
BankAccountv2;P0058;L4;EdgeOmission;18;15;3;83.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0058_L4.txt
BankAccountv2;P0059;L4;EdgeOmission;21;18;3;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0059_L4.txt
BankAccountv2;P0060;L4;EdgeOmission;13;12;1;92.31;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0060_L4.txt
BankAccountv2;P0061;L4;EdgeOmission;14;13;1;92.86;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0061_L4.txt
BankAccountv2;P0062;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0062_L4.txt
BankAccountv2;P0063;L4;EdgeOmission;18;15;3;83.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0063_L4.txt
BankAccountv2;P0064;L4;EdgeOmission;11;9;2;81.82;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0064_L4.txt
BankAccountv2;P0065;L4;EdgeOmission;12;10;2;83.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0065_L4.txt
BankAccountv2;P0066;L4;EdgeOmission;15;12;3;80.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0066_L4.txt
BankAccountv2;P0067;L4;EdgeOmission;15;13;2;86.67;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0067_L4.txt
BankAccountv2;P0068;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0068_L4.txt
BankAccountv2;P0069;L4;EdgeOmission;12;11;1;91.67;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0069_L4.txt
BankAccountv2;P0070;L4;EdgeOmission;13;12;1;92.31;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0070_L4.txt
BankAccountv2;P0071;L4;EdgeOmission;16;14;2;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0071_L4.txt
BankAccountv2;P0072;L4;EdgeOmission;20;17;3;85.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0072_L4.txt
BankAccountv2;P0073;L4;EdgeOmission;23;20;3;86.96;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0073_L4.txt
BankAccountv2;P0074;L4;EdgeOmission;15;14;1;93.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0074_L4.txt
BankAccountv2;P0075;L4;EdgeOmission;16;15;1;93.75;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0075_L4.txt
BankAccountv2;P0076;L4;EdgeOmission;19;17;2;89.47;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0076_L4.txt
BankAccountv2;P0077;L4;EdgeOmission;20;17;3;85.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0077_L4.txt
BankAccountv2;P0078;L4;EdgeOmission;13;11;2;84.62;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0078_L4.txt
BankAccountv2;P0079;L4;EdgeOmission;14;12;2;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0079_L4.txt
BankAccountv2;P0080;L4;EdgeOmission;17;14;3;82.35;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0080_L4.txt
BankAccountv2;P0081;L4;EdgeOmission;16;14;2;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0081_L4.txt
BankAccountv2;P0082;L4;EdgeOmission;10;10;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0082_L4.txt
BankAccountv2;P0083;L4;EdgeOmission;13;12;1;92.31;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0083_L4.txt
BankAccountv2;P0084;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0084_L4.txt
BankAccountv2;P0085;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0085_L4.txt
BankAccountv2;P0086;L4;EdgeOmission;12;12;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0086_L4.txt
BankAccountv2;P0087;L4;EdgeOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0087_L4.txt
BankAccountv2;P0088;L4;EdgeOmission;16;15;1;93.75;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0088_L4.txt
BankAccountv2;P0089;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0089_L4.txt
BankAccountv2;P0090;L4;EdgeOmission;11;10;1;90.91;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0090_L4.txt
BankAccountv2;P0091;L4;EdgeOmission;14;12;2;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0091_L4.txt
BankAccountv2;P0092;L4;EdgeOmission;13;12;1;92.31;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0092_L4.txt
BankAccountv2;P0093;L4;EdgeOmission;14;13;1;92.86;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0093_L4.txt
BankAccountv2;P0094;L4;EdgeOmission;14;12;2;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0094_L4.txt
BankAccountv2;P0095;L4;EdgeOmission;10;9;1;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0095_L4.txt
BankAccountv2;P0096;L4;EdgeOmission;11;10;1;90.91;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0096_L4.txt
BankAccountv2;P0097;L4;EdgeOmission;14;12;2;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0097_L4.txt
BankAccountv2;P0098;L4;EdgeOmission;18;15;3;83.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0098_L4.txt
BankAccountv2;P0099;L4;EdgeOmission;21;18;3;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0099_L4.txt
BankAccountv2;P0100;L4;EdgeOmission;13;12;1;92.31;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0100_L4.txt
BankAccountv2;P0101;L4;EdgeOmission;14;13;1;92.86;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0101_L4.txt
BankAccountv2;P0102;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0102_L4.txt
BankAccountv2;P0103;L4;EdgeOmission;18;15;3;83.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0103_L4.txt
BankAccountv2;P0104;L4;EdgeOmission;11;9;2;81.82;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0104_L4.txt
BankAccountv2;P0105;L4;EdgeOmission;12;10;2;83.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0105_L4.txt
BankAccountv2;P0106;L4;EdgeOmission;15;12;3;80.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0106_L4.txt
BankAccountv2;P0107;L4;EdgeOmission;15;13;2;86.67;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0107_L4.txt
BankAccountv2;P0108;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0108_L4.txt
BankAccountv2;P0109;L4;EdgeOmission;12;11;1;91.67;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0109_L4.txt
BankAccountv2;P0110;L4;EdgeOmission;13;12;1;92.31;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0110_L4.txt
BankAccountv2;P0111;L4;EdgeOmission;16;14;2;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0111_L4.txt
BankAccountv2;P0112;L4;EdgeOmission;20;17;3;85.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0112_L4.txt
BankAccountv2;P0113;L4;EdgeOmission;23;20;3;86.96;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0113_L4.txt
BankAccountv2;P0114;L4;EdgeOmission;15;14;1;93.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0114_L4.txt
BankAccountv2;P0115;L4;EdgeOmission;16;15;1;93.75;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0115_L4.txt
BankAccountv2;P0116;L4;EdgeOmission;19;17;2;89.47;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0116_L4.txt
BankAccountv2;P0117;L4;EdgeOmission;20;17;3;85.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0117_L4.txt
BankAccountv2;P0118;L4;EdgeOmission;13;11;2;84.62;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0118_L4.txt
BankAccountv2;P0119;L4;EdgeOmission;14;12;2;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0119_L4.txt
BankAccountv2;P0120;L4;EdgeOmission;17;14;3;82.35;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0120_L4.txt
BankAccountv2;P0121;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0121_L4.txt
BankAccountv2;P0122;L4;EdgeOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0122_L4.txt
BankAccountv2;P0123;L4;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0123_L4.txt
BankAccountv2;P0124;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0124_L4.txt
BankAccountv2;P0125;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0125_L4.txt
BankAccountv2;P0126;L4;EdgeOmission;24;22;2;91.67;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0126_L4.txt
BankAccountv2;P0127;L4;EdgeOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0127_L4.txt
BankAccountv2;P0128;L4;EdgeOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0128_L4.txt
BankAccountv2;P0129;L4;EdgeOmission;20;19;1;95.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0129_L4.txt
BankAccountv2;P0130;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0130_L4.txt
BankAccountv2;P0131;L4;EdgeOmission;14;13;1;92.86;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0131_L4.txt
BankAccountv2;P0132;L4;EdgeOmission;15;14;1;93.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0132_L4.txt
BankAccountv2;P0133;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0133_L4.txt
BankAccountv2;P0134;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0134_L4.txt
BankAccountv2;P0135;L4;EdgeOmission;18;17;1;94.44;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0135_L4.txt
BankAccountv2;P0136;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0136_L4.txt
BankAccountv2;P0137;L4;EdgeOmission;14;13;1;92.86;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0137_L4.txt
BankAccountv2;P0138;L4;EdgeOmission;15;14;1;93.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0138_L4.txt
BankAccountv2;P0139;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0139_L4.txt
BankAccountv2;P0140;L4;EdgeOmission;22;19;3;86.36;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0140_L4.txt
BankAccountv2;P0141;L4;EdgeOmission;25;22;3;88.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0141_L4.txt
BankAccountv2;P0142;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0142_L4.txt
BankAccountv2;P0143;L4;EdgeOmission;18;17;1;94.44;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0143_L4.txt
BankAccountv2;P0144;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0144_L4.txt
BankAccountv2;P0145;L4;EdgeOmission;22;19;3;86.36;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0145_L4.txt
BankAccountv2;P0146;L4;EdgeOmission;15;13;2;86.67;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0146_L4.txt
BankAccountv2;P0147;L4;EdgeOmission;16;14;2;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0147_L4.txt
BankAccountv2;P0148;L4;EdgeOmission;19;16;3;84.21;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0148_L4.txt
BankAccountv2;P0149;L4;EdgeOmission;19;17;2;89.47;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0149_L4.txt
BankAccountv2;P0150;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0150_L4.txt
